year,gdpPercap,country,region
1997,8730,Kazakhstan,Asia
1997,2180,Kenya,Africa
1997,1900,Kiribati,Asia
1997,78400,Kuwait,Asia
1997,1940,Kyrgyz Republic,Asia
1997,2100,Lao,Asia
1997,9420,Latvia,Europe
1997,12500,Lebanon,Asia
1997,1740,Lesotho,Africa
1997,503,Liberia,Africa
1997,22200,Libya,Africa
1997,10800,Lithuania,Europe
1997,68200,Luxembourg,Europe
1997,7780,"Macedonia, FYR",Europe
1997,1390,Madagascar,Africa
1997,873,Malawi,Africa
1997,16400,Malaysia,Asia
1997,5890,Maldives,Asia
1997,1400,Mali,Africa
1997,21300,Malta,Europe
1997,2890,Marshall Islands,Asia
1997,2740,Mauritania,Africa
1997,9650,Mauritius,Africa
1997,13900,Mexico,Americas
1997,2870,"Micronesia, Fed. Sts.",Asia
1997,2510,Moldova,Europe
1997,4440,Mongolia,Asia
1997,10200,Montenegro,Europe
1997,4210,Morocco,Africa
1997,495,Mozambique,Africa
1997,1020,Myanmar,Asia
1997,5970,Namibia,Africa
1997,1430,Nepal,Asia
1997,37200,Netherlands,Europe
1997,26400,New Zealand,Asia
1997,3140,Nicaragua,Americas
1997,776,Niger,Africa
1997,2820,Nigeria,Africa
1997,1230,North Korea,Asia
1997,54800,Norway,Europe
1997,41000,Oman,Asia
1997,3380,Pakistan,Asia
1997,2150,Palestine,Asia
1997,9800,Panama,Americas
1997,2030,Papua New Guinea,Asia
1997,6720,Paraguay,Americas
1997,6600,Peru,Americas
1997,4210,Philippines,Asia
1997,12700,Poland,Europe
1997,23400,Portugal,Europe
1997,96600,Qatar,Asia
1997,10500,Romania,Europe
1997,12600,Russia,Europe
1997,786,Rwanda,Africa
1997,3930,Samoa,Asia
1997,2000,Sao Tome and Principe,Africa
1997,43800,Saudi Arabia,Asia
1997,1760,Senegal,Africa
1997,8150,Serbia,Europe
1997,17300,Seychelles,Africa
1997,909,Sierra Leone,Africa
1997,48600,Singapore,Asia
1997,14900,Slovak Republic,Europe
1997,20100,Slovenia,Europe
1997,2160,Solomon Islands,Asia
1997,613,Somalia,Africa
1997,9480,South Africa,Africa
1997,18500,South Korea,Asia
1997,2300,South Sudan,Africa
1997,26400,Spain,Europe
1997,4910,Sri Lanka,Asia
1997,9540,St. Lucia,Americas
1997,6950,St. Vincent and the Grenadines,Americas
1997,2170,Sudan,Africa
1997,10000,Suriname,Americas
1997,5740,Swaziland,Africa
1997,32400,Sweden,Europe
1997,46900,Switzerland,Europe
1997,5380,Syria,Asia
1997,1040,Tajikistan,Asia
1997,1400,Tanzania,Africa
1997,9420,Thailand,Asia
1997,1840,Timor-Leste,Asia
1997,1410,Togo,Africa
1997,4230,Tonga,Asia
1997,14800,Trinidad and Tobago,Americas
1997,6730,Tunisia,Africa
1997,13800,Turkey,Europe
1997,4200,Turkmenistan,Asia
1997,1000,Uganda,Africa
1997,4500,Ukraine,Europe
1997,105000,United Arab Emirates,Asia
1997,30100,United Kingdom,Europe
1997,41800,United States,Americas
1997,13000,Uruguay,Americas
1997,2310,Uzbekistan,Asia
1997,2690,Vanuatu,Asia
1997,15600,Venezuela,Americas
1997,2340,Vietnam,Asia
1997,3630,Yemen,Asia
1997,2120,Zambia,Africa
1997,2710,Zimbabwe,Africa
2002,1060,Afghanistan,Asia
2002,6230,Albania,Europe
2002,10800,Algeria,Africa
2002,31900,Andorra,Europe
2002,3180,Angola,Africa
2002,17500,Antigua and Barbuda,Americas
2002,12400,Argentina,Americas
2002,3670,Armenia,Europe
2002,36400,Australia,Asia
2002,39600,Austria,Europe
2002,5340,Azerbaijan,Europe
2002,26300,Bahamas,Americas
2002,43700,Bahrain,Asia
2002,1730,Bangladesh,Asia
2002,14100,Barbados,Americas
2002,8420,Belarus,Europe
2002,37900,Belgium,Europe
2002,7250,Belize,Americas
2002,1730,Benin,Africa
2002,4010,Bhutan,Asia
2002,4430,Bolivia,Americas
2002,6940,Bosnia and Herzegovina,Europe
2002,10700,Botswana,Africa
2002,11600,Brazil,Americas
2002,84100,Brunei,Asia
2002,10300,Bulgaria,Europe
2002,1100,Burkina Faso,Africa
2002,763,Burundi,Africa
2002,1520,Cambodia,Asia
2002,2590,Cameroon,Africa
2002,38500,Canada,Americas
2002,3970,Cape Verde,Africa
2002,852,Central African Republic,Africa
2002,1120,Chad,Africa
2002,14900,Chile,Americas
2002,4320,China,Asia
2002,8420,Colombia,Americas
2002,1480,Comoros,Africa
2002,504,"Congo, Dem. Rep.",Africa
2002,4600,"Congo, Rep.",Africa
2002,10200,Costa Rica,Americas
2002,2790,Cote d'Ivoire,Africa
2002,17100,Croatia,Europe
2002,12000,Cuba,Americas
2002,31500,Cyprus,Europe
2002,22300,Czech Republic,Europe
2002,42600,Denmark,Europe
2002,2150,Djibouti,Africa
2002,8050,Dominica,Americas
2002,8320,Dominican Republic,Americas
2002,7730,Ecuador,Americas
2002,7540,Egypt,Africa
2002,6540,El Salvador,Americas
2002,19400,Equatorial Guinea,Africa
2002,1770,Eritrea,Africa
2002,17900,Estonia,Europe
2002,642,Ethiopia,Africa
2002,6990,Fiji,Asia
2002,36200,Finland,Europe
2002,35500,France,Europe
2002,17200,Gabon,Africa
2002,1500,Gambia,Africa
2002,3660,Georgia,Europe
2002,37300,Germany,Europe
2002,2330,Ghana,Africa
2002,26600,Greece,Europe
2002,9740,Grenada,Americas
2002,6160,Guatemala,Americas
2002,1190,Guinea,Africa
2002,1320,Guinea-Bissau,Africa
2002,4670,Guyana,Americas
2002,1660,Haiti,Americas
2002,3370,Honduras,Americas
2002,19500,Hungary,Europe
2002,34700,Iceland,Europe
2002,2620,India,Asia
2002,6120,Indonesia,Asia
2002,12800,Iran,Asia
2002,11000,Iraq,Asia
2002,44200,Ireland,Europe
2002,25000,Israel,Asia
2002,37200,Italy,Europe
2002,8080,Jamaica,Americas
2002,33900,Japan,Asia
2002,7780,Jordan,Asia
2002,12400,Kazakhstan,Asia
2002,2110,Kenya,Africa
2002,1980,Kiribati,Asia
2002,69400,Kuwait,Asia
2002,2140,Kyrgyz Republic,Asia
2002,2550,Lao,Asia
2002,13000,Latvia,Europe
2002,12400,Lebanon,Asia
2002,1830,Lesotho,Africa
2002,844,Liberia,Africa
2002,20700,Libya,Africa
2002,14100,Lithuania,Europe
2002,85000,Luxembourg,Europe
2002,8420,"Macedonia, FYR",Europe
2002,1260,Madagascar,Africa
2002,792,Malawi,Africa
2002,16600,Malaysia,Asia
2002,7220,Maldives,Asia
2002,1640,Mali,Africa
2002,25100,Malta,Europe
2002,3100,Marshall Islands,Asia
2002,2660,Mauritania,Africa
2002,11400,Mauritius,Africa
2002,14600,Mexico,Americas
2002,3260,"Micronesia, Fed. Sts.",Asia
2002,2670,Moldova,Europe
2002,4920,Mongolia,Asia
2002,10300,Montenegro,Europe
2002,4840,Morocco,Africa
2002,650,Mozambique,Africa
2002,1590,Myanmar,Asia
2002,6270,Namibia,Africa
2002,1560,Nepal,Asia
2002,42100,Netherlands,Europe
2002,29900,New Zealand,Asia
2002,3480,Nicaragua,Americas
2002,773,Niger,Africa
2002,2940,Nigeria,Africa
2002,1380,North Korea,Asia
2002,59500,Norway,Europe
2002,44100,Oman,Asia
2002,3520,Pakistan,Asia
2002,1700,Palestine,Asia
2002,10500,Panama,Americas
2002,1700,Papua New Guinea,Asia
2002,5810,Paraguay,Americas
2002,6780,Peru,Americas
2002,4320,Philippines,Asia
2002,15200,Poland,Europe
2002,26400,Portugal,Europe
2002,111000,Qatar,Asia
2002,12100,Romania,Europe
2002,15600,Russia,Europe
2002,907,Rwanda,Africa
2002,4770,Samoa,Asia
2002,2020,Sao Tome and Principe,Africa
2002,39200,Saudi Arabia,Asia
2002,1910,Senegal,Africa
2002,9000,Serbia,Europe
2002,17700,Seychelles,Africa
2002,985,Sierra Leone,Africa
2002,51500,Singapore,Asia
2002,16900,Slovak Republic,Europe
2002,24200,Slovenia,Europe
2002,1470,Solomon Islands,Asia
2002,607,Somalia,Africa
2002,10100,South Africa,Africa
2002,23000,South Korea,Asia
2002,2810,South Sudan,Africa
2002,31400,Spain,Europe
2002,5630,Sri Lanka,Asia
2002,9490,St. Lucia,Americas
2002,8150,St. Vincent and the Grenadines,Americas
2002,2450,Sudan,Africa
2002,10400,Suriname,Americas
2002,6050,Swaziland,Africa
2002,38000,Sweden,Europe
2002,50400,Switzerland,Europe
2002,5470,Syria,Asia
2002,1390,Tajikistan,Asia
2002,1590,Tanzania,Africa
2002,9910,Thailand,Asia
2002,1420,Timor-Leste,Asia
2002,1180,Togo,Africa
2002,4880,Tonga,Asia
2002,20400,Trinidad and Tobago,Americas
2002,7830,Tunisia,Africa
2002,13500,Turkey,Europe
2002,5460,Turkmenistan,Asia
2002,1140,Uganda,Africa
2002,5620,Ukraine,Europe
2002,96400,United Arab Emirates,Asia
2002,34400,United Kingdom,Europe
2002,46400,United States,Americas
2002,11400,Uruguay,Americas
2002,2650,Uzbekistan,Asia
2002,2470,Vanuatu,Asia
2002,13100,Venezuela,Americas
2002,2920,Vietnam,Asia
2002,3970,Yemen,Asia
2002,2190,Zambia,Africa
2002,2320,Zimbabwe,Africa
2007,1280,Afghanistan,Asia
2007,8450,Albania,Europe
2007,12600,Algeria,Africa
2007,43400,Andorra,Europe
2007,5440,Angola,Africa
2007,24200,Antigua and Barbuda,Americas
2007,17900,Argentina,Americas
2007,7010,Armenia,Europe
2007,40600,Australia,Asia
2007,43700,Austria,Europe
2007,13200,Azerbaijan,Europe
2007,25400,Bahamas,Americas
2007,43300,Bahrain,Asia
2007,2150,Bangladesh,Asia
2007,16100,Barbados,Americas
2007,13500,Belarus,Europe
2007,41700,Belgium,Europe
2007,7900,Belize,Americas
2007,1810,Benin,Africa
2007,5450,Bhutan,Asia
2007,4970,Bolivia,Americas
2007,9280,Bosnia and Herzegovina,Europe
2007,13200,Botswana,Africa
2007,13300,Brazil,Americas
2007,84500,Brunei,Asia
2007,14800,Bulgaria,Europe
2007,1300,Burkina Faso,Africa
2007,748,Burundi,Africa
2007,2330,Cambodia,Asia
2007,2660,Cameroon,Africa
2007,41600,Canada,Americas
2007,5630,Cape Verde,Africa
2007,864,Central African Republic,Africa
2007,1740,Chad,Africa
2007,18600,Chile,Americas
2007,7280,China,Asia
2007,10300,Colombia,Americas
2007,1450,Comoros,Africa
2007,575,"Congo, Dem. Rep.",Africa
2007,4640,"Congo, Rep.",Africa
2007,12400,Costa Rica,Americas
2007,2660,Cote d'Ivoire,Africa
2007,21600,Croatia,Europe
2007,16900,Cuba,Americas
2007,35500,Cyprus,Europe
2007,28800,Czech Republic,Europe
2007,46400,Denmark,Europe
2007,2410,Djibouti,Africa
2007,9630,Dominica,Americas
2007,10300,Dominican Republic,Americas
2007,8880,Ecuador,Americas
2007,8840,Egypt,Africa
2007,7440,El Salvador,Americas
2007,35600,Equatorial Guinea,Africa
2007,1560,Eritrea,Africa
2007,27400,Estonia,Europe
2007,857,Ethiopia,Africa
2007,7380,Fiji,Asia
2007,42500,Finland,Europe
2007,37800,France,Europe
2007,16300,Gabon,Africa
2007,1520,Gambia,Africa
2007,6180,Georgia,Europe
2007,40500,Germany,Europe
2007,2680,Ghana,Africa
2007,32100,Greece,Europe
2007,12000,Grenada,Americas
2007,6710,Guatemala,Americas
2007,1200,Guinea,Africa
2007,1350,Guinea-Bissau,Africa
2007,5300,Guyana,Americas
2007,1600,Haiti,Americas
2007,4000,Honduras,Americas
2007,23300,Hungary,Europe
2007,43500,Iceland,Europe
2007,3700,India,Asia
2007,7450,Indonesia,Asia
2007,16400,Iran,Asia
2007,11600,Iraq,Asia
2007,50800,Ireland,Europe
2007,28500,Israel,Asia
2007,38600,Italy,Europe
2007,8680,Jamaica,Americas
2007,36700,Japan,Asia
2007,9490,Jordan,Asia
2007,18900,Kazakhstan,Asia
2007,2400,Kenya,Africa
2007,1900,Kiribati,Asia
2007,96900,Kuwait,Asia
2007,2600,Kyrgyz Republic,Asia
2007,3320,Lao,Asia
2007,21900,Latvia,Europe
2007,13300,Lebanon,Asia
2007,2110,Lesotho,Africa
2007,657,Liberia,Africa
2007,28600,Libya,Africa
2007,22700,Lithuania,Europe
2007,97900,Luxembourg,Europe
2007,10500,"Macedonia, FYR",Europe
2007,1460,Madagascar,Africa
2007,908,Malawi,Africa
2007,20700,Malaysia,Asia
2007,9670,Maldives,Asia
2007,1780,Mali,Africa
2007,27700,Malta,Europe
2007,3370,Marshall Islands,Asia
2007,3450,Mauritania,Africa
2007,14100,Mauritius,Africa
2007,16000,Mexico,Americas
2007,3260,"Micronesia, Fed. Sts.",Asia
2007,3590,Moldova,Europe
2007,7060,Mongolia,Asia
2007,13700,Montenegro,Europe
2007,5830,Morocco,Africa
2007,826,Mozambique,Africa
2007,2840,Myanmar,Asia
2007,8100,Namibia,Africa
2007,1760,Nepal,Asia
2007,46500,Netherlands,Europe
2007,33200,New Zealand,Asia
2007,4010,Nicaragua,Americas
2007,773,Niger,Africa
2007,4550,Nigeria,Africa
2007,1390,North Korea,Asia
2007,65100,Norway,Europe
2007,43000,Oman,Asia
2007,4290,Pakistan,Asia
2007,2140,Palestine,Asia
2007,13900,Panama,Americas
2007,1840,Papua New Guinea,Asia
2007,6570,Paraguay,Americas
2007,8650,Peru,Americas
2007,5180,Philippines,Asia
2007,19600,Poland,Europe
2007,27600,Portugal,Europe
2007,119000,Qatar,Asia
2007,17300,Romania,Europe
2007,22800,Russia,Europe
2007,1160,Rwanda,Africa
2007,5710,Samoa,Asia
2007,2400,Sao Tome and Principe,Africa
2007,45100,Saudi Arabia,Asia
2007,2140,Senegal,Africa
2007,12200,Serbia,Europe
2007,21000,Seychelles,Africa
2007,1120,Sierra Leone,Africa
2007,68400,Singapore,Asia
2007,24000,Slovak Republic,Europe
2007,30200,Slovenia,Europe
2007,1750,Solomon Islands,Asia
2007,615,Somalia,Africa
2007,12000,South Africa,Africa
2007,28000,South Korea,Asia
2007,3700,South Sudan,Africa
2007,34300,Spain,Europe
2007,7390,Sri Lanka,Asia
2007,11000,St. Lucia,Americas
2007,9850,St. Vincent and the Grenadines,Americas
2007,3160,Sudan,Africa
2007,13000,Suriname,Americas
2007,7250,Swaziland,Africa
2007,44100,Sweden,Europe
2007,55800,Switzerland,Europe
2007,6090,Syria,Asia
2007,1890,Tajikistan,Asia
2007,1940,Tanzania,Africa
2007,12600,Thailand,Asia
2007,1360,Timor-Leste,Asia
2007,1190,Togo,Africa
2007,4640,Tonga,Asia
2007,31000,Trinidad and Tobago,Americas
2007,9700,Tunisia,Africa
2007,17900,Turkey,Europe
2007,7820,Turkmenistan,Asia
2007,1390,Uganda,Africa
2007,8500,Ukraine,Europe
2007,79300,United Arab Emirates,Asia
2007,38200,United Kingdom,Europe
2007,51000,United States,Americas
2007,14300,Uruguay,Americas
2007,3520,Uzbekistan,Asia
2007,2830,Vanuatu,Asia
2007,17300,Venezuela,Americas
2007,3910,Vietnam,Asia
2007,4190,Yemen,Asia
2007,2750,Zambia,Africa
2007,1490,Zimbabwe,Africa
2012,1840,Afghanistan,Asia
2012,10400,Albania,Europe
2012,13200,Algeria,Africa
2012,41900,Andorra,Europe
2012,6000,Angola,Africa
2012,19100,Antigua and Barbuda,Americas
2012,19200,Argentina,Americas
2012,7510,Armenia,Europe
2012,42600,Australia,Asia
2012,44400,Austria,Europe
2012,15900,Azerbaijan,Europe
2012,23000,Bahamas,Americas
2012,41500,Bahrain,Asia
2012,2710,Bangladesh,Asia
2012,15400,Barbados,Americas
2012,17500,Belarus,Europe
2012,41000,Belgium,Europe
2012,7970,Belize,Americas
2012,1860,Benin,Africa
2012,7030,Bhutan,Asia
2012,5790,Bolivia,Americas
2012,9910,Bosnia and Herzegovina,Europe
2012,14200,Botswana,Africa
2012,15100,Brazil,Americas
2012,82000,Brunei,Asia
2012,15800,Bulgaria,Europe
2012,1520,Burkina Faso,Africa
2012,779,Burundi,Africa
2012,2810,Cambodia,Asia
2012,2740,Cameroon,Africa
2012,41800,Canada,Americas
2012,5990,Cape Verde,Africa
2012,946,Central African Republic,Africa
2012,1960,Chad,Africa
2012,21300,Chile,Americas
2012,11100,China,Asia
2012,11800,Colombia,Americas
2012,1420,Comoros,Africa
2012,653,"Congo, Dem. Rep.",Africa
2012,5270,"Congo, Rep.",Africa
2012,13900,Costa Rica,Americas
2012,2710,Cote d'Ivoire,Africa
2012,20300,Croatia,Europe
2012,19400,Cuba,Americas
2012,31700,Cyprus,Europe
2012,28500,Czech Republic,Europe
2012,44300,Denmark,Europe
2012,2790,Djibouti,Africa
2012,9980,Dominica,Americas
2012,11500,Dominican Republic,Americas
2012,10300,Ecuador,Americas
2012,9820,Egypt,Africa
2012,7530,El Salvador,Americas
2012,35600,Equatorial Guinea,Africa
2012,1180,Eritrea,Africa
2012,25700,Estonia,Europe
2012,1230,Ethiopia,Africa
2012,7570,Fiji,Asia
2012,39900,Finland,Europe
2012,37300,France,Europe
2012,16200,Gabon,Africa
2012,1580,Gambia,Africa
2012,7880,Georgia,Europe
2012,42800,Germany,Europe
2012,3630,Ghana,Africa
2012,24400,Greece,Europe
2012,11000,Grenada,Americas
2012,6900,Guatemala,Americas
2012,1230,Guinea,Africa
2012,1420,Guinea-Bissau,Africa
2012,6390,Guyana,Americas
2012,1580,Haiti,Americas
2012,4140,Honduras,Americas
2012,22500,Hungary,Europe
2012,39700,Iceland,Europe
2012,4830,India,Asia
2012,9250,Indonesia,Asia
2012,16500,Iran,Asia
2012,14600,Iraq,Asia
2012,44900,Ireland,Europe
2012,30700,Israel,Asia
2012,35200,Italy,Europe
2012,8020,Jamaica,Americas
2012,36400,Japan,Asia
2012,8960,Jordan,Asia
2012,22000,Kazakhstan,Asia
2012,2600,Kenya,Africa
2012,1760,Kiribati,Asia
2012,77600,Kuwait,Asia
2012,2870,Kyrgyz Republic,Asia
2012,4530,Lao,Asia
2012,20800,Latvia,Europe
2012,15000,Lebanon,Asia
2012,2620,Lesotho,Africa
2012,772,Liberia,Africa
2012,22900,Libya,Africa
2012,24100,Lithuania,Europe
2012,89500,Luxembourg,Europe
2012,11600,"Macedonia, FYR",Europe
2012,1370,Madagascar,Africa
2012,1040,Malawi,Africa
2012,22600,Malaysia,Asia
2012,11200,Maldives,Asia
2012,1800,Mali,Africa
2012,29100,Malta,Europe
2012,3620,Marshall Islands,Asia
2012,3460,Mauritania,Africa
2012,17100,Mauritius,Africa
2012,16300,Mexico,Americas
2012,3430,"Micronesia, Fed. Sts.",Asia
2012,4150,Moldova,Europe
2012,9790,Mongolia,Asia
2012,14100,Montenegro,Europe
2012,6790,Morocco,Africa
2012,994,Mozambique,Africa
2012,4150,Myanmar,Asia
2012,8970,Namibia,Africa
2012,2100,Nepal,Asia
2012,45400,Netherlands,Europe
2012,33300,New Zealand,Asia
2012,4450,Nicaragua,Americas
2012,863,Niger,Africa
2012,5340,Nigeria,Africa
2012,1390,North Korea,Asia
2012,62900,Norway,Europe
2012,43000,Oman,Asia
2012,4370,Pakistan,Asia
2012,2750,Palestine,Asia
2012,18200,Panama,Americas
2012,2390,Papua New Guinea,Asia
2012,7310,Paraguay,Americas
2012,10900,Peru,Americas
2012,5990,Philippines,Asia
2012,23200,Poland,Europe
2012,25800,Portugal,Europe
2012,125000,Qatar,Asia
2012,18300,Romania,Europe
2012,24900,Russia,Europe
2012,1510,Rwanda,Africa
2012,5640,Samoa,Asia
2012,2720,Sao Tome and Principe,Africa
2012,49700,Saudi Arabia,Asia
2012,2180,Senegal,Africa
2012,12900,Serbia,Europe
2012,23800,Seychelles,Africa
2012,1400,Sierra Leone,Africa
2012,76000,Singapore,Asia
2012,26200,Slovak Republic,Europe
2012,28000,Slovenia,Europe
2012,2020,Solomon Islands,Asia
2012,616,Somalia,Africa
2012,12300,South Africa,Africa
2012,31800,South Korea,Asia
2012,1810,South Sudan,Africa
2012,31100,Spain,Europe
2012,9980,Sri Lanka,Asia
2012,10600,St. Lucia,Americas
2012,10000,St. Vincent and the Grenadines,Americas
2012,4100,Sudan,Africa
2012,15100,Suriname,Americas
2012,7530,Swaziland,Africa
2012,43300,Sweden,Europe
2012,55900,Switzerland,Europe
2012,6300,Syria,Asia
2012,2320,Tajikistan,Asia
2012,2230,Tanzania,Africa
2012,14400,Thailand,Asia
2012,2030,Timor-Leste,Asia
2012,1260,Togo,Africa
2012,5130,Tonga,Asia
2012,31300,Trinidad and Tobago,Americas
2012,10400,Tunisia,Africa
2012,20300,Turkey,Europe
2012,12200,Turkmenistan,Asia
2012,1640,Uganda,Africa
2012,8320,Ukraine,Europe
2012,59800,United Arab Emirates,Asia
2012,36700,United Kingdom,Europe
2012,50500,United States,Americas
2012,18500,Uruguay,Americas
2012,4770,Uzbekistan,Asia
2012,2900,Vanuatu,Asia
2012,17700,Venezuela,Americas
2012,4910,Vietnam,Asia
2012,3790,Yemen,Asia
2012,3510,Zambia,Africa
2012,1850,Zimbabwe,Africa
2017,1800,Afghanistan,Asia
2017,11900,Albania,Europe
2017,13800,Algeria,Africa
2017,49800,Andorra,Europe
2017,5940,Angola,Africa
2017,20900,Antigua and Barbuda,Americas
2017,18700,Argentina,Americas
2017,8410,Armenia,Europe
2017,45100,Australia,Asia
2017,44400,Austria,Europe
2017,16200,Azerbaijan,Europe
2017,21700,Bahamas,Americas
2017,44500,Bahrain,Asia
2017,3520,Bangladesh,Asia
2017,15800,Barbados,Americas
2017,16900,Belarus,Europe
2017,42400,Belgium,Europe
2017,7780,Belize,Americas
2017,2080,Benin,Africa
2017,8870,Bhutan,Asia
2017,6850,Bolivia,Americas
2017,11600,Bosnia and Herzegovina,Europe
2017,16000,Botswana,Africa
2017,14200,Brazil,Americas
2017,71300,Brunei,Asia
2017,18300,Bulgaria,Europe
2017,1650,Burkina Faso,Africa
2017,705,Burundi,Africa
2017,3640,Cambodia,Asia
2017,3100,Cameroon,Africa
2017,43500,Canada,Americas
2017,6240,Cape Verde,Africa
2017,668,Central African Republic,Africa
2017,1840,Chad,Africa
2017,23000,Chile,Americas
2017,15200,China,Asia
2017,13400,Colombia,Americas
2017,1420,Comoros,Africa
2017,745,"Congo, Dem. Rep.",Africa
2017,5650,"Congo, Rep.",Africa
2017,15800,Costa Rica,Americas
2017,3600,Cote d'Ivoire,Africa
2017,22000,Croatia,Europe
2017,20000,Cuba,Americas
2017,31700,Cyprus,Europe
2017,31700,Czech Republic,Europe
2017,46100,Denmark,Europe
2017,3400,Djibouti,Africa
2017,10400,Dominica,Americas
2017,14700,Dominican Republic,Americas
2017,10300,Ecuador,Americas
2017,10500,Egypt,Africa
2017,8150,El Salvador,Americas
2017,21900,Equatorial Guinea,Africa
2017,1250,Eritrea,Africa
2017,28600,Estonia,Europe
2017,1700,Ethiopia,Africa
2017,9150,Fiji,Asia
2017,39800,Finland,Europe
2017,38500,France,Europe
2017,17000,Gabon,Africa
2017,1570,Gambia,Africa
2017,9640,Georgia,Europe
2017,44600,Germany,Europe
2017,4240,Ghana,Africa
2017,24900,Greece,Europe
2017,13200,Grenada,Americas
2017,7440,Guatemala,Americas
2017,1240,Guinea,Africa
2017,1510,Guinea-Bissau,Africa
2017,7490,Guyana,Americas
2017,1680,Haiti,Americas
2017,4490,Honduras,Americas
2017,26200,Hungary,Europe
2017,46400,Iceland,Europe
2017,6480,India,Asia
2017,11200,Indonesia,Asia
2017,16800,Iran,Asia
2017,16100,Iraq,Asia
2017,64300,Ireland,Europe
2017,33000,Israel,Asia
2017,34900,Italy,Europe
2017,8340,Jamaica,Americas
2017,38600,Japan,Asia
2017,8410,Jordan,Asia
2017,23900,Kazakhstan,Asia
2017,3010,Kenya,Africa
2017,1900,Kiribati,Asia
2017,67700,Kuwait,Asia
2017,3370,Kyrgyz Republic,Asia
2017,6010,Lao,Asia
2017,24600,Latvia,Europe
2017,13200,Lebanon,Asia
2017,2870,Lesotho,Africa
2017,776,Liberia,Africa
2017,17900,Libya,Africa
2017,29100,Lithuania,Europe
2017,98100,Luxembourg,Europe
2017,13500,"Macedonia, FYR",Europe
2017,1420,Madagascar,Africa
2017,1110,Malawi,Africa
2017,26400,Malaysia,Asia
2017,12600,Maldives,Asia
2017,1990,Mali,Africa
2017,36800,Malta,Europe
2017,3780,Marshall Islands,Asia
2017,3590,Mauritania,Africa
2017,20300,Mauritius,Africa
2017,17000,Mexico,Americas
2017,3380,"Micronesia, Fed. Sts.",Asia
2017,5130,Moldova,Europe
2017,11400,Mongolia,Asia
2017,16200,Montenegro,Europe
2017,7480,Morocco,Africa
2017,1160,Mozambique,Africa
2017,5720,Myanmar,Asia
2017,10200,Namibia,Africa
2017,2360,Nepal,Asia
2017,47900,Netherlands,Europe
2017,35900,New Zealand,Asia
2017,5300,Nicaragua,Americas
2017,928,Niger,Africa
2017,5480,Nigeria,Africa
2017,1390,North Korea,Asia
2017,64200,Norway,Europe
2017,39400,Oman,Asia
2017,5020,Pakistan,Asia
2017,2700,Palestine,Asia
2017,22300,Panama,Americas
2017,2780,Papua New Guinea,Asia
2017,9080,Paraguay,Americas
2017,12400,Peru,Americas
2017,7580,Philippines,Asia
2017,26900,Poland,Europe
2017,27500,Portugal,Europe
2017,120000,Qatar,Asia
2017,22500,Romania,Europe
2017,24400,Russia,Europe
2017,1850,Rwanda,Africa
2017,5890,Samoa,Asia
2017,3090,Sao Tome and Principe,Africa
2017,50100,Saudi Arabia,Asia
2017,2470,Senegal,Africa
2017,14300,Serbia,Europe
2017,26900,Seychelles,Africa
2017,1430,Sierra Leone,Africa
2017,82600,Singapore,Asia
2017,30200,Slovak Republic,Europe
2017,30400,Slovenia,Europe
2017,2090,Solomon Islands,Asia
2017,627,Somalia,Africa
2017,12300,South Africa,Africa
2017,35800,South Korea,Asia
2017,1850,South Sudan,Africa
2017,34000,Spain,Europe
2017,11900,Sri Lanka,Asia
2017,10800,St. Lucia,Americas
2017,11100,St. Vincent and the Grenadines,Americas
2017,4410,Sudan,Africa
2017,13000,Suriname,Americas
2017,7660,Swaziland,Africa
2017,47000,Sweden,Europe
2017,56900,Switzerland,Europe
2017,3100,Syria,Asia
2017,2840,Tajikistan,Asia
2017,2680,Tanzania,Africa
2017,16300,Thailand,Asia
2017,1800,Timor-Leste,Asia
2017,1430,Togo,Africa
2017,5410,Tonga,Asia
2017,29900,Trinidad and Tobago,Americas
2017,11200,Tunisia,Africa
2017,24300,Turkey,Europe
2017,16700,Turkmenistan,Asia
2017,1760,Uganda,Africa
2017,7990,Ukraine,Europe
2017,67700,United Arab Emirates,Asia
2017,39500,United Kingdom,Europe
2017,54200,United States,Americas
2017,20600,Uruguay,Americas
2017,6360,Uzbekistan,Asia
2017,2890,Vanuatu,Asia
2017,14500,Venezuela,Americas
2017,6250,Vietnam,Asia
2017,2380,Yemen,Asia
2017,3750,Zambia,Africa
2017,1910,Zimbabwe,Africa
